month,customer_id,plan,event,mrr
2022-07,1055,enterprise,expansion,120
2022-07,1056,starter,active,29
2022-07,1057,enterprise,expansion,120
2022-07,1059,starter,active,29
2022-07,1061,starter,active,29
2022-07,1063,pro,active,79
2022-07,1065,starter,active,29
2022-07,1066,pro,active,79
2022-07,1067,starter,active,29
2022-07,1068,starter,active,29
2022-07,1069,starter,active,29
2022-07,1070,starter,churn,-29
2022-07,1071,starter,churn,-29
2022-07,1072,pro,active,79
2022-07,1073,pro,active,79
2022-07,1075,pro,expansion,50
2022-07,1076,pro,active,79
2022-07,1077,enterprise,active,199
2022-07,1078,starter,active,29
2022-07,1079,pro,active,79
2022-07,1080,starter,active,29
2022-07,1081,enterprise,active,199
2022-07,1082,starter,active,29
2022-07,1083,pro,active,79
2022-07,1084,starter,churn,-29
2022-07,1085,enterprise,active,199
2022-07,1086,pro,active,79
2022-07,1087,starter,active,29
2022-07,1088,pro,active,79
2022-07,1089,enterprise,active,199
2022-07,1090,starter,active,29
2022-07,1091,starter,active,29
2022-07,1092,starter,active,29
2022-07,1093,starter,active,29
2022-07,1094,pro,active,79
2022-07,1095,enterprise,active,199
2022-07,1096,enterprise,active,199
2022-07,1099,pro,active,79
2022-07,1101,pro,active,79
2022-07,1102,pro,active,79
2022-07,1103,pro,active,79
2022-07,1104,starter,active,29
2022-07,1105,starter,active,29
2022-07,1106,enterprise,active,199
2022-07,1107,pro,active,79
2022-07,1108,starter,active,29
2022-07,1109,starter,active,29
2022-07,1110,pro,active,79
2022-07,1111,starter,active,29
2022-07,1113,starter,active,29
2022-07,1114,enterprise,active,199
2022-07,1115,pro,active,79
2022-07,1116,pro,active,79
2022-07,1117,starter,active,29
2022-07,1118,pro,active,79
2022-07,1119,enterprise,active,199
2022-07,1120,starter,active,29
2022-07,1121,starter,active,29
2022-07,1122,pro,active,79
2022-07,1123,pro,churn,-79
2022-07,1124,pro,active,79
2022-07,1125,enterprise,expansion,120
2022-07,1126,starter,active,29
2022-07,1127,pro,active,79
2022-07,1128,pro,active,79
2022-07,1129,enterprise,active,199
2022-07,1130,pro,active,79
2022-07,1131,enterprise,active,199
2022-07,1132,starter,active,29
2022-07,1133,starter,active,29
2022-07,1134,pro,active,79
2022-07,1135,pro,active,79
2022-07,1136,pro,active,79
2022-07,1137,pro,active,79
2022-07,1138,pro,active,79
2022-07,1139,starter,active,29
2022-07,1140,starter,active,29
2022-07,1141,starter,churn,-29
2022-07,1142,starter,active,29
2022-07,1143,starter,active,29
2022-07,1144,starter,active,29
2022-07,1145,pro,expansion,50
2022-07,1146,starter,active,29
2022-07,1147,pro,active,79
2022-07,1148,starter,churn,-29
2022-07,1150,enterprise,active,199
2022-07,1152,starter,active,29
2022-07,1153,starter,active,29
2022-07,1154,pro,active,79
2022-07,1155,starter,active,29
2022-07,1156,enterprise,expansion,120
2022-07,1158,starter,active,29
2022-07,1160,starter,active,29
2022-07,1161,pro,active,79
2022-07,1162,pro,active,79
2022-07,1164,pro,active,79
2022-07,1165,starter,active,29
2022-07,1166,pro,active,79
2022-07,1167,enterprise,active,199
2022-07,1168,starter,active,29
2022-07,1169,starter,active,29
2022-07,1170,pro,active,79
2022-07,1171,starter,active,29
2022-07,1172,pro,active,79
2022-07,1173,enterprise,active,199
2022-07,1174,starter,active,29
2022-07,1175,enterprise,active,199
2022-07,1176,enterprise,active,199
2022-07,1177,starter,active,29
2022-07,1178,starter,active,29
2022-07,1179,starter,active,29
2022-07,1180,starter,active,29
2022-07,1182,pro,active,79
2022-07,1183,starter,active,29
2022-07,1184,starter,active,29
2022-07,1185,pro,active,79
2022-07,1186,starter,active,29
2022-07,1187,pro,active,79
2022-07,1188,starter,active,29
2022-07,1189,starter,active,29
2022-07,1190,pro,active,79
2022-07,1191,pro,active,79
2022-07,1192,pro,active,79
2022-07,1193,pro,active,79
2022-07,1194,pro,active,79
2022-07,1195,starter,active,29
2022-07,1196,starter,active,29
2022-07,1197,enterprise,active,199
2022-07,1198,pro,active,79
2022-07,1199,enterprise,active,199
2022-07,1200,starter,active,29
2022-07,1201,starter,active,29
2022-07,1202,pro,active,79
2022-07,1203,starter,active,29
2022-07,1204,enterprise,active,199
2022-07,1205,pro,active,79
2022-07,1207,pro,active,79
2022-07,1208,pro,active,79
2022-07,1209,enterprise,active,199
2022-07,1210,pro,active,79
2022-07,1211,starter,active,29
2022-07,1212,starter,active,29
2022-07,1213,pro,active,79
2022-07,1214,starter,active,29
2022-07,1215,starter,active,29
2022-07,1216,enterprise,active,199
2022-07,1217,starter,active,29
2022-07,1218,starter,churn,-29
2022-07,1219,starter,active,29
2022-07,1220,starter,active,29
2022-07,1221,starter,active,29
2022-07,1222,starter,active,29
2022-07,1223,starter,active,29
2022-07,1224,pro,churn,-79
2022-07,1225,pro,active,79
2022-07,1226,pro,active,79
2022-07,1227,enterprise,active,199
2022-07,1228,starter,active,29
2022-07,1229,starter,active,29
2022-07,1230,pro,active,79
2022-07,1231,starter,active,29
2022-07,1232,enterprise,active,199
2022-07,1233,starter,active,29
2022-07,1234,enterprise,active,199
2022-07,1235,starter,active,29
2022-07,1236,pro,active,79
2022-07,1237,starter,active,29
2022-07,1238,enterprise,active,199
2022-07,1239,starter,active,29
2022-07,1240,starter,active,29
2022-07,1241,enterprise,active,199
2022-07,1242,starter,active,29
2022-07,1243,enterprise,expansion,120
2022-07,1244,pro,active,79
2022-07,1245,starter,active,29
2022-07,1246,pro,active,79
2022-07,1247,pro,active,79
2022-07,1248,enterprise,active,199
2022-07,1249,starter,active,29
2022-07,1250,starter,active,29
2022-07,1251,enterprise,active,199
2022-07,1252,pro,churn,-79
2022-07,1253,starter,active,29
2022-07,1254,pro,active,79
2022-07,1255,starter,churn,-29
2022-08,1311,starter,new,29
2022-08,1312,starter,new,29
2022-08,1313,pro,new,79
2022-08,1314,pro,new,79
2022-08,1315,starter,new,29
2022-08,1316,starter,new,29
2022-08,1317,starter,new,29
2022-08,1318,starter,new,29
2022-08,1319,pro,new,79
2022-08,1320,starter,new,29
2022-08,1321,starter,new,29
2022-08,1322,enterprise,new,199
2022-08,1323,pro,new,79
2022-08,1324,starter,new,29
2022-08,1325,starter,new,29
2022-08,1326,starter,new,29
2022-08,1327,starter,new,29
2022-08,1328,starter,new,29
2022-08,1329,starter,new,29
2022-08,1330,starter,new,29
2022-08,1331,starter,new,29
2022-08,1332,pro,new,79
2022-08,1333,starter,new,29
2022-08,1334,starter,new,29
2022-08,1335,starter,new,29
2022-08,1336,enterprise,new,199
2022-08,1337,starter,new,29
2022-08,1338,starter,new,29
2022-08,1339,enterprise,new,199
2022-08,1340,pro,new,79
2022-08,1341,pro,new,79
2022-08,1342,starter,new,29
2022-08,1343,starter,new,29
2022-08,1344,pro,new,79
2022-08,1345,enterprise,new,199
2022-08,1346,starter,new,29
2022-08,1347,starter,new,29
2022-08,1348,starter,new,29
2022-08,1349,pro,new,79
2022-08,1350,starter,new,29
2022-08,1351,starter,new,29
2022-08,1352,starter,new,29
2022-08,1353,starter,new,29
2022-08,1354,starter,new,29
2022-08,1355,starter,new,29
2022-08,1356,pro,new,79
2022-08,1357,starter,new,29
2022-08,1358,pro,new,79
2022-08,1359,starter,new,29
2022-08,1360,starter,new,29
2022-08,1361,starter,new,29
2022-08,1362,starter,new,29
2022-08,1363,starter,new,29
2022-08,1364,starter,new,29
2022-08,1000,pro,active,79
2022-08,1001,starter,active,29
2022-08,1002,enterprise,active,199
2022-08,1003,starter,active,29
2022-08,1004,pro,churn,-79
2022-08,1005,enterprise,active,199
2022-08,1006,enterprise,active,199
2022-08,1010,enterprise,active,199
2022-08,1011,starter,active,29
2022-08,1012,starter,active,29
2022-08,1014,pro,active,79
2022-08,1015,pro,contraction,-120
2022-08,1017,enterprise,active,199
2022-08,1019,pro,active,79
2022-08,1020,pro,expansion,50
2022-08,1022,enterprise,active,199
2022-08,1023,pro,active,79
2022-08,1024,enterprise,active,199
2022-08,1025,pro,active,79
2022-08,1026,pro,active,79
2022-08,1027,enterprise,active,199
2022-08,1028,starter,active,29
2022-08,1029,starter,active,29
2022-08,1030,pro,active,79
2022-08,1033,starter,active,29
2022-08,1034,pro,active,79
2022-08,1035,starter,active,29
2022-08,1036,starter,churn,-29
2022-08,1037,starter,active,29
2022-08,1038,pro,active,79
2022-08,1039,starter,churn,-29
2022-08,1042,starter,active,29
2022-08,1043,starter,active,29
2022-08,1045,pro,contraction,-120
2022-08,1047,pro,active,79
2022-08,1048,starter,active,29
2022-08,1049,enterprise,active,199
2022-08,1050,pro,active,79
2022-08,1051,pro,active,79
2022-08,1052,pro,active,79
2022-08,1053,pro,active,79
2022-08,1055,enterprise,active,199
2022-08,1056,starter,active,29
2022-08,1057,enterprise,active,199
2022-08,1059,starter,active,29
2022-08,1061,starter,active,29
2022-08,1063,enterprise,expansion,120
2022-08,1065,starter,active,29
2022-08,1066,pro,active,79
2022-08,1067,starter,churn,-29
2022-08,1068,starter,active,29
2022-08,1069,starter,active,29
2022-08,1072,pro,active,79
2022-08,1073,pro,active,79
2022-08,1075,pro,active,79
2022-08,1076,pro,active,79
2022-08,1077,enterprise,active,199
2022-08,1078,starter,active,29
2022-08,1079,pro,active,79
2022-08,1080,starter,churn,-29
2022-08,1081,enterprise,active,199
2022-08,1082,starter,active,29
2022-08,1083,pro,active,79
2022-08,1085,enterprise,active,199
2022-08,1086,pro,active,79
2022-08,1087,starter,active,29
2022-08,1088,pro,active,79
2022-08,1089,enterprise,active,199
2022-08,1090,starter,active,29
2022-08,1091,starter,active,29
2022-08,1092,starter,active,29
2022-08,1093,starter,active,29
2022-08,1094,enterprise,expansion,120
2022-08,1095,enterprise,active,199
2022-08,1096,enterprise,active,199
2022-08,1099,pro,active,79
2022-08,1101,pro,active,79
2022-08,1102,pro,active,79
2022-08,1103,enterprise,expansion,120
2022-08,1104,starter,active,29
2022-08,1105,starter,active,29
2022-08,1106,enterprise,active,199
2022-08,1107,pro,active,79
2022-08,1108,starter,active,29
2022-08,1109,starter,active,29
2022-08,1110,pro,active,79
2022-08,1111,starter,active,29
2022-08,1113,starter,active,29
2022-08,1114,enterprise,active,199
2022-08,1115,pro,active,79
2022-08,1116,enterprise,expansion,120
2022-08,1117,starter,active,29
2022-08,1118,pro,active,79
2022-08,1119,enterprise,active,199
2022-08,1120,starter,active,29
2022-08,1121,starter,active,29
2022-08,1122,pro,active,79
2022-08,1124,pro,active,79
2022-08,1125,enterprise,active,199
2022-08,1126,starter,active,29
2022-08,1127,pro,active,79
2022-08,1128,pro,active,79
2022-08,1129,enterprise,active,199
2022-08,1130,pro,active,79
2022-08,1131,enterprise,active,199
2022-08,1132,starter,active,29
2022-08,1133,starter,active,29
2022-08,1134,pro,active,79
2022-08,1135,pro,active,79
2022-08,1136,pro,active,79
2022-08,1137,pro,active,79
2022-08,1138,pro,active,79
2022-08,1139,starter,active,29
2022-08,1140,starter,active,29
2022-08,1142,starter,active,29
2022-08,1143,starter,active,29
2022-08,1144,starter,active,29
2022-08,1145,enterprise,expansion,120
2022-08,1146,starter,churn,-29
2022-08,1147,pro,active,79
2022-08,1150,enterprise,active,199
2022-08,1152,starter,active,29
2022-08,1153,starter,active,29
2022-08,1154,pro,active,79
2022-08,1155,starter,active,29
2022-08,1156,enterprise,active,199
2022-08,1158,starter,churn,-29
2022-08,1160,starter,active,29
2022-08,1161,pro,active,79
2022-08,1162,pro,active,79
2022-08,1164,pro,active,79
2022-08,1165,starter,active,29
2022-08,1166,pro,active,79
2022-08,1167,enterprise,active,199
2022-08,1168,starter,active,29
2022-08,1169,starter,active,29
2022-08,1170,pro,active,79
2022-08,1171,starter,active,29
2022-08,1172,pro,active,79
2022-08,1173,enterprise,active,199
2022-08,1174,starter,active,29
2022-08,1175,enterprise,active,199
2022-08,1176,enterprise,active,199
2022-08,1177,starter,churn,-29
2022-08,1178,starter,active,29
2022-08,1179,starter,active,29
2022-08,1180,starter,active,29
2022-08,1182,pro,active,79
2022-08,1183,starter,active,29
2022-08,1184,starter,active,29
2022-08,1185,pro,active,79
2022-08,1186,starter,active,29
2022-08,1187,pro,active,79
2022-08,1188,starter,active,29
2022-08,1189,starter,active,29
2022-08,1190,pro,active,79
2022-08,1191,pro,active,79
2022-08,1192,pro,active,79
2022-08,1193,pro,active,79
2022-08,1194,pro,active,79
2022-08,1195,starter,active,29
2022-08,1196,starter,active,29
2022-08,1197,enterprise,active,199
2022-08,1198,pro,active,79
2022-08,1199,pro,contraction,-120
2022-08,1200,starter,active,29
2022-08,1201,starter,active,29
2022-08,1202,pro,active,79
2022-08,1203,starter,active,29
2022-08,1204,enterprise,active,199
2022-08,1205,pro,active,79
2022-08,1207,pro,active,79
2022-08,1208,pro,active,79
2022-08,1209,enterprise,active,199
2022-08,1210,pro,active,79
2022-08,1211,starter,churn,-29
2022-08,1212,starter,churn,-29
2022-08,1213,pro,active,79
2022-08,1214,starter,churn,-29
2022-08,1215,starter,active,29
2022-08,1216,enterprise,active,199
2022-08,1217,starter,churn,-29
2022-08,1219,starter,active,29
2022-08,1220,starter,active,29
2022-08,1221,starter,active,29
2022-08,1222,starter,active,29
2022-08,1223,starter,active,29
2022-08,1225,pro,active,79
2022-08,1226,pro,active,79
2022-08,1227,enterprise,active,199
2022-08,1228,starter,active,29
2022-08,1229,starter,active,29
2022-08,1230,pro,active,79
2022-08,1231,starter,churn,-29
2022-08,1232,enterprise,active,199
2022-08,1233,starter,active,29
2022-08,1234,enterprise,active,199
2022-08,1235,starter,active,29
2022-08,1236,pro,active,79
2022-08,1237,starter,churn,-29
2022-08,1238,enterprise,active,199
2022-08,1239,starter,active,29
2022-08,1240,starter,active,29
2022-08,1241,enterprise,active,199
2022-08,1242,starter,active,29
2022-08,1243,enterprise,active,199
2022-08,1244,pro,active,79
2022-08,1245,starter,active,29
2022-08,1246,pro,active,79
2022-08,1247,pro,active,79
2022-08,1248,enterprise,active,199
2022-08,1249,starter,active,29
2022-08,1250,starter,active,29
2022-08,1251,enterprise,active,199
2022-08,1253,starter,active,29
2022-08,1254,pro,active,79
2022-08,1256,enterprise,active,199
2022-08,1257,pro,active,79
2022-08,1258,starter,active,29
2022-08,1259,pro,churn,-79
2022-08,1260,pro,churn,-79
2022-08,1261,starter,active,29
2022-08,1262,starter,active,29
2022-08,1263,pro,active,79
2022-08,1264,starter,active,29
2022-08,1265,pro,active,79
2022-08,1266,starter,active,29
2022-08,1267,pro,active,79
2022-08,1268,starter,active,29
2022-08,1269,starter,active,29
2022-08,1270,pro,active,79
2022-08,1271,starter,active,29
2022-08,1272,starter,active,29
2022-08,1273,starter,active,29
2022-08,1274,pro,active,79
2022-08,1275,pro,active,79
2022-08,1276,pro,active,79
2022-08,1277,starter,active,29
2022-08,1278,starter,active,29
2022-08,1279,starter,active,29
2022-08,1280,starter,active,29
2022-08,1281,pro,active,79
2022-08,1282,starter,active,29
2022-08,1283,starter,active,29
2022-08,1284,enterprise,active,199
2022-08,1285,starter,active,29
2022-08,1286,starter,active,29
2022-08,1287,pro,active,79
2022-08,1288,starter,active,29
2022-08,1289,pro,active,79
2022-08,1290,pro,active,79
2022-08,1291,pro,contraction,-120
2022-08,1292,starter,active,29
2022-08,1293,enterprise,active,199
2022-08,1294,starter,active,29
2022-08,1295,starter,active,29
2022-08,1296,starter,active,29
2022-08,1297,enterprise,active,199
2022-08,1298,starter,active,29
2022-08,1299,starter,active,29
2022-08,1300,pro,active,79
2022-08,1301,starter,active,29
2022-08,1302,starter,churn,-29
2022-08,1303,starter,active,29
2022-08,1304,starter,active,29
2022-08,1305,starter,active,29
2022-08,1306,starter,churn,-29
2022-08,1307,pro,active,79
2022-08,1308,starter,active,29
2022-08,1309,starter,active,29
2022-08,1310,pro,active,79
2022-09,1365,pro,new,79
2022-09,1366,pro,new,79
2022-09,1367,starter,new,29
2022-09,1368,starter,new,29
2022-09,1369,starter,new,29
2022-09,1370,pro,new,79
2022-09,1371,starter,new,29
2022-09,1372,starter,new,29
2022-09,1373,pro,new,79
2022-09,1374,pro,new,79
2022-09,1375,starter,new,29
2022-09,1376,pro,new,79
2022-09,1377,starter,new,29
2022-09,1378,pro,new,79
2022-09,1379,starter,new,29
2022-09,1380,starter,new,29
2022-09,1381,pro,new,79
2022-09,1382,starter,new,29
2022-09,1383,starter,new,29
2022-09,1384,pro,new,79
2022-09,1385,pro,new,79
2022-09,1386,pro,new,79
2022-09,1387,pro,new,79
2022-09,1388,starter,new,29
2022-09,1389,starter,new,29
2022-09,1390,starter,new,29
2022-09,1391,starter,new,29
2022-09,1392,enterprise,new,199
2022-09,1393,pro,new,79
2022-09,1394,starter,new,29
2022-09,1395,starter,new,29
2022-09,1396,enterprise,new,199
2022-09,1397,starter,new,29
2022-09,1398,pro,new,79
2022-09,1399,starter,new,29
2022-09,1400,pro,new,79
2022-09,1401,starter,new,29
2022-09,1402,pro,new,79
2022-09,1403,enterprise,new,199
2022-09,1404,starter,new,29
2022-09,1405,pro,new,79
2022-09,1406,enterprise,new,199
2022-09,1407,pro,new,79
2022-09,1408,starter,new,29
2022-09,1409,starter,new,29
2022-09,1410,pro,new,79
2022-09,1411,starter,new,29
2022-09,1412,pro,new,79
2022-09,1413,enterprise,new,199
2022-09,1414,enterprise,new,199
2022-09,1415,starter,new,29
2022-09,1416,starter,new,29
2022-09,1417,enterprise,new,199
2022-09,1000,pro,active,79
2022-09,1001,starter,active,29
2022-09,1002,enterprise,active,199
2022-09,1003,starter,active,29
2022-09,1005,enterprise,active,199
2022-09,1006,enterprise,active,199
2022-09,1010,enterprise,active,199
2022-09,1011,starter,active,29
2022-09,1012,starter,active,29
2022-09,1014,pro,active,79
2022-09,1015,pro,churn,-79
2022-09,1017,enterprise,active,199
2022-09,1019,pro,active,79
2022-09,1020,pro,active,79
2022-09,1022,enterprise,active,199
2022-09,1023,pro,churn,-79
2022-09,1024,enterprise,active,199
2022-09,1025,pro,active,79
2022-09,1026,pro,active,79
2022-09,1027,enterprise,active,199
2022-09,1028,starter,active,29
2022-09,1029,starter,active,29
2022-09,1030,pro,active,79
2022-09,1033,starter,active,29
2022-09,1034,pro,active,79
2022-09,1035,starter,active,29
2022-09,1037,starter,active,29
2022-09,1038,pro,active,79
2022-09,1042,starter,active,29
2022-09,1043,starter,active,29
2022-09,1045,pro,active,79
2022-09,1047,pro,active,79
2022-09,1048,starter,active,29
2022-09,1049,enterprise,active,199
2022-09,1050,enterprise,expansion,120
2022-09,1051,pro,active,79
2022-09,1052,pro,active,79
2022-09,1053,pro,active,79
2022-09,1055,enterprise,churn,-199
2022-09,1056,starter,active,29
2022-09,1057,enterprise,active,199
2022-09,1059,starter,active,29
2022-09,1061,starter,active,29
2022-09,1063,enterprise,active,199
2022-09,1065,starter,active,29
2022-09,1066,pro,active,79
2022-09,1068,starter,active,29
2022-09,1069,starter,active,29
2022-09,1072,pro,active,79
2022-09,1073,pro,active,79
2022-09,1075,pro,active,79
2022-09,1076,pro,active,79
2022-09,1077,enterprise,active,199
2022-09,1078,starter,active,29
